Name,Code,Control code,Code description,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,Device type,Device serial number,Author
580,L_20,,,339495.196,5626407.276,0.000,,-101.27613246,50.76720062,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
581,L_20,,,339496.144,5626387.851,0.000,,-101.27611056,50.76702633,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
582,L_21,,,339496.144,5626387.851,0.000,,-101.27611056,50.76702633,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
583,L_21,,,339497.091,5626346.948,0.000,,-101.27607929,50.76665905,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
584,L_22,,,339497.091,5626346.948,0.000,,-101.27607929,50.76665905,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
585,L_22,,,339497.129,5626340.002,0.000,,-101.27607573,50.76659665,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
586,L_23,,,339500.708,5626340.002,0.000,,-101.27602501,50.76659764,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
587,L_23,,,339499.776,5626362.899,0.000,,-101.27604821,50.76680312,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
588,L_24,,,339499.776,5626362.899,0.000,,-101.27604821,50.76680312,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
589,L_24,,,339500.092,5626386.745,0.000,,-101.27605413,50.76701749,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
590,L_25,,,339500.092,5626386.745,0.000,,-101.27605413,50.76701749,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
591,L_25,,,339500.408,5626404.275,0.000,,-101.27605731,50.76717510,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
592,L_26,,,339500.408,5626404.275,0.000,,-101.27605731,50.76717510,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
593,L_26,,,339500.566,5626435.545,0.000,,-101.27606871,50.76745612,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
594,L_27,,,339500.566,5626435.545,0.000,,-101.27606871,50.76745612,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
595,L_27,,,339500.408,5626450.706,0.000,,-101.27607756,50.76759231,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
596,L_28,,,339500.408,5626450.706,0.000,,-101.27607756,50.76759231,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
597,L_28,,,339498.671,5626478.659,0.000,,-101.27611437,50.76784301,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
598,L_29,,,339498.671,5626478.659,0.000,,-101.27611437,50.76784301,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
599,L_29,,,339495.986,5626503.137,0.000,,-101.27616309,50.76806223,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
600,L_30,,,339495.986,5626503.137,0.000,,-101.27616309,50.76806223,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
601,L_30,,,339492.511,5626525.563,0.000,,-101.27622210,50.76826277,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
602,L_31,,,339492.511,5626525.563,0.000,,-101.27622210,50.76826277,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
603,L_31,,,339490.064,5626538.671,0.000,,-101.27626251,50.76837988,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
604,L_32,,,339490.064,5626538.671,0.000,,-101.27626251,50.76837988,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
605,L_32,,,339486.352,5626556.122,0.000,,-101.27632271,50.76853566,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
606,L_33,,,339486.352,5626556.122,0.000,,-101.27632271,50.76853566,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
607,L_33,,,339480.445,5626578.767,0.000,,-101.27641629,50.76873752,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
608,L_34,,,339512.184,5626340.002,0.000,,-101.27586241,50.76660081,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
609,L_34,,,339512.568,5626352.791,0.000,,-101.27586255,50.76671584,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
610,L_35,,,339512.568,5626352.791,0.000,,-101.27586255,50.76671584,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
611,L_35,,,339512.568,5626408.381,0.000,,-101.27588680,50.76721536,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
612,L_36,,,339512.568,5626408.381,0.000,,-101.27588680,50.76721536,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
613,L_36,,,339512.884,5626457.970,0.000,,-101.27590395,50.76766104,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
614,L_37,,,339512.884,5626457.970,0.000,,-101.27590395,50.76766104,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
615,L_37,,,339508.462,5626499.663,0.000,,-101.27598479,50.76803446,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
616,L_38,,,339508.462,5626499.663,0.000,,-101.27598479,50.76803446,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
617,L_38,,,339500.724,5626544.198,0.000,,-101.27611387,50.76843250,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
618,L_39,,,339500.724,5626544.198,0.000,,-101.27611387,50.76843250,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
619,L_39,,,339491.573,5626578.767,0.000,,-101.27625861,50.76874060,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
620,L_40,,,339471.272,5626449.846,0.000,,-101.27649002,50.76757652,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
621,L_40,,,339471.446,5626447.854,0.000,,-101.27648668,50.76755867,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
622,L_40,,,339471.617,5626445.862,0.000,,-101.27648339,50.76754082,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
623,L_40,,,339471.785,5626443.869,0.000,,-101.27648014,50.76752296,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
624,L_40,,,339471.949,5626441.876,0.000,,-101.27647694,50.76750510,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
625,L_40,,,339472.110,5626439.883,0.000,,-101.27647379,50.76748723,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
626,L_40,,,339472.268,5626437.890,0.000,,-101.27647069,50.76746936,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
627,L_40,,,339472.422,5626435.896,0.000,,-101.27646763,50.76745149,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
628,L_40,,,339472.573,5626433.902,0.000,,-101.27646463,50.76743361,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
629,L_40,,,339472.720,5626431.908,0.000,,-101.27646167,50.76741574,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
630,L_40,,,339472.864,5626429.913,0.000,,-101.27645876,50.76739785,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
631,L_40,,,339473.005,5626427.919,0.000,,-101.27645589,50.76737997,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
632,L_40,,,339473.143,5626425.924,0.000,,-101.27645307,50.76736208,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
633,L_40,,,339473.277,5626423.929,0.000,,-101.27645030,50.76734419,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
634,L_40,,,339473.407,5626421.933,0.000,,-101.27644758,50.76732630,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
635,L_40,,,339473.534,5626419.938,0.000,,-101.27644491,50.76730840,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
636,L_40,,,339473.658,5626417.942,0.000,,-101.27644228,50.76729050,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
637,L_40,,,339473.779,5626415.946,0.000,,-101.27643971,50.76727260,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
638,L_40,,,339473.896,5626413.950,0.000,,-101.27643718,50.76725470,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
639,L_40,,,339474.010,5626411.954,0.000,,-101.27643469,50.76723679,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
640,L_40,,,339474.120,5626409.957,0.000,,-101.27643226,50.76721888,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
641,L_40,,,339474.227,5626407.960,0.000,,-101.27642987,50.76720097,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
642,L_40,,,339474.331,5626405.963,0.000,,-101.27642753,50.76718305,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
643,L_40,,,339474.431,5626403.966,0.000,,-101.27642524,50.76716513,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
644,L_40,,,339474.528,5626401.969,0.000,,-101.27642300,50.76714721,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
645,L_40,,,339474.621,5626399.972,0.000,,-101.27642080,50.76712929,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
646,L_40,,,339474.711,5626397.974,0.000,,-101.27641865,50.76711137,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
647,L_40,,,339474.798,5626395.976,0.000,,-101.27641655,50.76709344,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
648,L_40,,,339474.881,5626393.978,0.000,,-101.27641450,50.76707551,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
649,L_40,,,339474.961,5626391.980,0.000,,-101.27641249,50.76705758,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
650,L_40,,,339475.038,5626389.982,0.000,,-101.27641054,50.76703964,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
651,L_40,,,339475.111,5626387.984,0.000,,-101.27640863,50.76702171,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
652,L_40,,,339475.181,5626385.986,0.000,,-101.27640677,50.76700377,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
653,L_40,,,339475.248,5626383.987,0.000,,-101.27640495,50.76698583,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
654,L_40,,,339475.311,5626381.988,0.000,,-101.27640319,50.76696789,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
655,L_40,,,339475.370,5626379.990,0.000,,-101.27640147,50.76694995,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
656,L_40,,,339475.427,5626377.991,0.000,,-101.27639980,50.76693200,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
657,L_40,,,339475.480,5626375.992,0.000,,-101.27639818,50.76691405,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
658,L_40,,,339475.529,5626373.993,0.000,,-101.27639660,50.76689610,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
659,L_40,,,339475.575,5626371.994,0.000,,-101.27639507,50.76687815,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
660,L_40,,,339475.618,5626369.995,0.000,,-101.27639360,50.76686020,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
661,L_40,,,339475.658,5626367.995,0.000,,-101.27639217,50.76684225,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
662,L_40,,,339475.694,5626365.996,0.000,,-101.27639078,50.76682429,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
663,L_40,,,339475.726,5626363.997,0.000,,-101.27638945,50.76680634,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
664,L_40,,,339475.756,5626361.997,0.000,,-101.27638816,50.76678838,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
665,L_40,,,339475.781,5626359.998,0.000,,-101.27638692,50.76677042,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
666,L_40,,,339475.804,5626357.999,0.000,,-101.27638573,50.76675246,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
667,L_40,,,339475.823,5626355.999,0.000,,-101.27638459,50.76673450,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
668,L_40,,,339475.839,5626353.999,0.000,,-101.27638349,50.76671653,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
669,L_40,,,339475.851,5626352.000,0.000,,-101.27638244,50.76669857,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
670,L_40,,,339475.860,5626350.000,0.000,,-101.27638144,50.76668060,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
671,L_40,,,339475.866,5626348.001,0.000,,-101.27638049,50.76666264,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
672,L_40,,,339475.868,5626346.001,0.000,,-101.27637959,50.76664467,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
673,L_40,,,339475.867,5626344.001,0.000,,-101.27637873,50.76662670,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
674,L_40,,,339475.862,5626342.002,0.000,,-101.27637792,50.76660873,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
675,L_40,,,339475.855,5626340.002,0.000,,-101.27637716,50.76659076,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
676,L_41,,,339458.973,5626492.964,0.000,,-101.27668310,50.76796057,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
677,L_41,,,339420.207,5626487.781,0.000,,-101.27723012,50.76790326,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
678,L_42,,,339398.624,5626495.793,0.000,,-101.27753944,50.76796928,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
679,L_42,,,339457.263,5626505.350,0.000,,-101.27671273,50.76807139,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
680,L_43,,,339420.680,5626425.835,0.000,,-101.27719639,50.76734676,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
681,L_43,,,339463.394,5626425.835,0.000,,-101.27659116,50.76735858,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
682,L_44,,,339463.929,5626413.301,0.000,,-101.27657812,50.76724611,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
683,L_44,,,339364.371,5626417.049,0.000,,-101.27799040,50.76725223,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
684,L_45,,,339470.553,5626340.453,0.000,,-101.27645247,50.76659334,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
685,L_45,,,339470.553,5626361.424,0.000,,-101.27646162,50.76678178,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
686,L_46,,,339470.553,5626361.424,0.000,,-101.27646162,50.76678178,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
687,L_46,,,339468.437,5626414.331,0.000,,-101.27651469,50.76725661,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
688,L_47,,,339468.437,5626414.331,0.000,,-101.27651469,50.76725661,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
689,L_47,,,339465.879,5626455.490,0.000,,-101.27656889,50.76762575,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
690,L_48,,,339465.879,5626455.490,0.000,,-101.27656889,50.76762575,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
691,L_48,,,339464.274,5626481.314,0.000,,-101.27660290,50.76785735,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
692,L_49,,,339464.274,5626481.314,0.000,,-101.27660290,50.76785735,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
693,L_49,,,339463.712,5626492.045,0.000,,-101.27661555,50.76795363,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
694,L_50,,,339463.712,5626492.045,0.000,,-101.27661555,50.76795363,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
695,L_50,,,339461.775,5626510.309,0.000,,-101.27665097,50.76811720,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
696,L_51,,,339461.775,5626510.309,0.000,,-101.27665097,50.76811720,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
697,L_51,,,339459.608,5626522.777,0.000,,-101.27668711,50.76822864,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
698,L_52,,,339459.608,5626522.777,0.000,,-101.27668711,50.76822864,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
699,L_52,,,339454.101,5626548.674,0.000,,-101.27677644,50.76845982,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
700,L_53,,,339454.101,5626548.674,0.000,,-101.27677644,50.76845982,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
701,L_53,,,339445.433,5626575.719,0.000,,-101.27691107,50.76870044,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
702,L_54,,,339379.682,5626441.167,0.000,,-101.27778399,50.76747318,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
703,L_54,,,339379.682,5626432.390,0.000,,-101.27778016,50.76739432,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
704,L_55,,,339380.247,5626431.825,0.000,,-101.27777191,50.76738940,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
705,L_55,,,339453.077,5626431.825,0.000,,-101.27673995,50.76740955,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
706,L_56,,,339376.976,5626441.146,0.000,,-101.27782233,50.76747225,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
707,L_56,,,339376.976,5626429.264,0.000,,-101.27781714,50.76736548,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
708,L_57,,,339378.004,5626428.235,0.000,,-101.27780211,50.76735652,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
709,L_57,,,339453.113,5626428.235,0.000,,-101.27673789,50.76737731,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
710,L_58,,,339378.004,5626428.235,0.000,,-101.27780211,50.76735652,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
711,L_58,,,339377.826,5626428.250,0.000,,-101.27780465,50.76735661,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
712,L_58,,,339377.652,5626428.297,0.000,,-101.27780713,50.76735698,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
713,L_58,,,339377.490,5626428.373,0.000,,-101.27780946,50.76735761,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
714,L_58,,,339377.343,5626428.475,0.000,,-101.27781159,50.76735850,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
715,L_58,,,339377.216,5626428.602,0.000,,-101.27781344,50.76735960,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
716,L_58,,,339377.113,5626428.749,0.000,,-101.27781496,50.76736089,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
717,L_58,,,339377.038,5626428.912,0.000,,-101.27781611,50.76736233,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
718,L_58,,,339376.991,5626429.085,0.000,,-101.27781684,50.76736388,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
719,L_58,,,339376.976,5626429.264,0.000,,-101.27781714,50.76736548,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
720,L_59,,,339380.247,5626431.825,0.000,,-101.27777191,50.76738940,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
721,L_59,,,339380.149,5626431.833,0.000,,-101.27777330,50.76738945,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
722,L_59,,,339380.054,5626431.859,0.000,,-101.27777466,50.76738965,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
723,L_59,,,339379.964,5626431.900,0.000,,-101.27777594,50.76739000,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
724,L_59,,,339379.884,5626431.957,0.000,,-101.27777711,50.76739048,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
725,L_59,,,339379.814,5626432.027,0.000,,-101.27777813,50.76739109,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
